,Unnamed: 0,Name,Country,Brand,Categories,Tasting Notes,ABV,Base Ingredient,Years Aged,Rating,Rate Count,Price,Volume,Description
4001,11273,Sonoma Cherrywood Smoked Bourbon Whiskey,United States,Sonoma Distilling Co.,"Bourbon, Whiskey",,,,,5.0,1,$56.99,,
4002,11274,Kentucky Velvet Bourbon,United States,Iron Fist,"Bourbon, Whiskey",,,,,5.0,1,$11.99,,
4003,11275,Black Button Single Barrel Straight Bourbon Whiskey 90 Proof,United States,Black Button,"Bourbon, Whiskey",,,,,5.0,1,$57.99,,
4004,11276,Resilient 14 Year Old Straight Bourbon Whiskey,United States,Resilient Straight,"Bourbon, Whiskey",,,,,5.0,1,$89.99,,
4005,11277,Gunnar’s Wheated Bourbon Whiskey,United States,Gunnars,"Bourbon, Whiskey",,45%,,,5.0,1,$29.99,,"Featuring a select mash bill of 63% corn, 34% wheat and 3% barley makes Gunnar's the perfect ""Wheater."""
4006,11278,George Remus Single Barrel Straight Bourbon Whiskey,United States,George Remus,"Bourbon, Whiskey",,,,,5.0,1,$68.41,,
4007,11279,Mashbuild Bourbon Batch 15,United States,Mashbuild,"Bourbon, Whiskey",,,,,5.0,1,$45.99,,
4008,11280,Paddle Wheel Bourbon,United States,Brain Brew,"Bourbon, Whiskey",,45%,,,5.0,1,$0.00,,TBD
4009,11281,Clan Macgregor Scotch,Scotland,Clan MacGregor,"Scotch Whisky, Whiskey",,40%,,,5.0,30,$20.89,,"Fifteen of the finest malt and grain whiskies from the heart of Scotland have been skilfully blended to create a whisky of exceptional quality. Clan Macgregor Scotch whisky has a delicate, sweet aroma and a smooth, mellow taste – which has won many awards over the years."
4010,11282,Monkey Shoulder Blended Scotch,Scotland,Monkey Shoulder,"Scotch Whisky, Whiskey",,40%,,,4.8,105,$35.99,,"Monkey Shoulder is a blend of Speyside single malt Scotch whiskies which are married together for flavor and consistency. The richness and vibrancy combine with fruity aromas and mellow vanilla, making it perfect for mixed drinks and cocktails. 

Monkey Shoulder casks are former bourbon casks, which add smooth vanilla flavors to this Scotch. It also has no grain whisky whatsoever anywhere in or even near the drink. It's barley all the way, folks.

The name Monkey Shoulder might sound funny, but it has a history in whisky making. The maltmen who used to turn the barley would take long shifts, using their dominant arm significantly while working. At the end, their shoulders would droop on one side, an ailment that became known as ""Monkey Shoulder."" Today, nobody working at Monkey Shoulder actually has the affliction, though the barley still gets turned by hand. Working conditions are much better than they used to be. The name sounds cool and harkens back to the old whisky making days.

Monkey Shoulder tastes delicious neat, with a splash of water, and on the rocks. It stands out in mixed drinks, too, given its orange and vanilla flavors with a bit of spice. Try it in a Rob Roy or a Blood and Sand to impress your palate and your friends.

Buy Monkey Shoulder Blended Scotch online at a great price through Drizly and have it delivered directly to your door or pick it up in store."
4011,11283,J&B Rare Blended Scotch,Scotland,JB,"Scotch Whisky, Whiskey",,40%,,,5.0,24,$37.99,,"Sip the smooth and complex flavor of J&B Rare Blended Scotch Whisky. At the heart of J&B Rare are malt whiskies from Speyside, a region recognized as the superior area in Scotland for making single malt whisky. With a fruity, fresh quality to its taste, this is what also gives J&B its light color. Added to that are some of the finest grain whiskies Scotland has to offer, helping reveal the individual flavors of the various malts and the smooth character of J&B Rare. Perfect on its own or in a cocktail, mix with cola and pour over ice for a classic drink.

This spirit brings together 42 single malt and grain whiskies and carefully blends them to create a subtle, smooth and complex flavor. It’s this delicate balance that gives J&B Rare its distinctive character. Please drink responsibly."
4012,11284,Highland Mist Scotch,Scotland,Highland Mist,"Scotch Whisky, Whiskey",,40%,,,5.0,8,$15.99,,"Highland Mist has a light, smooth and sophisticated taste that is properly introduced by its subtle aroma, which incorporates a distinctive sweetness. Mirroring the rich tradition of scotch whiskey, Highland Mist offers a well-rounded finish and an overall balanced profile."
4013,11285,Grand Old Parr Scotch 12 Year,Scotland,Grand Old Parr,"Scotch Whisky, Whiskey",,40%,,12.0,5.0,8,$34.99,,"Pour a glass of true luxury with the unique and timeless taste of Grand Old Parr 12 Year Old Blended Scotch Whisky. Distilled from fine grains in the heart of Scotland, our 80 proof whisky has been matured for 12 years to ensure a deep character and bold taste. Whether you sip it on its own or with a mixer, our scotch whisky presents a refined glass to enthusiasts around the globe. Simply serve as a classic whisky neat in a chilled glass

Born in London in 1871 by the Greenless Brothers Co., the Grand Old Parr brand has preserved its dimpled bottle design and aged whisky flavor, ensuring a strong heritage for an exceptional spirit. Please drink responsibly."
4014,11286,Old Smuggler Scotch,Scotland,Old Smuggler,"Scotch Whisky, Whiskey",,40%,,,5.0,9,$20.99,,
4015,11287,Inver House Scotch Whiskey,Scotland,Inver House,"Scotch Whisky, Whiskey",,40%,,,5.0,2,$17.99,,"Medium to light gold in color. Fragrant barley malt nose with sweet citrus after tones. Light, smooth malt flavor with toffee and vanilla tones. Carefully selected for its distinctive flavor profile, this drink is distilled for a smooth, bold taste."
4016,11288,Passport Scotch,Scotland,Passport,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$23.99,,"Passport Scotch is well-balanced with flavors that create a remarkable smoothness on the palate. Medium bodied with a soft, mellow and stylish finish."
4017,11289,Teacher’s Highland Cream Blended Scotch Whisky,Scotland,Teachers,"Scotch Whisky, Whiskey",,40%,,,5.0,7,$23.99,,Highland Cream was that whisky. At 45% it has one of the highest single malt contents of any blend and uses fully peated Ardmore whisky as it’s fingerprint malt. The combination is incredible depth and smoothness combined with a rich smokey undertones. Truely a masterpiece.
4018,11290,John Barr Reserve Blend,Scotland,John Barr,"Scotch Whisky, Whiskey",,43%,,,5.0,7,$37.39,,"Crafted by a 3rd generation Master Blender, John Barr Reserve Blend marries robust Highland whiskies and honeyed Speyside whiskies in sherry casks resulting in a double matured rich, refined blended scotch whisky.

John Barr Reserve Blend outscored Johnnie Walker Red and Dewar's White Label in every spirits competition both brands entered in 2016."
4019,11291,100 Pipers Scotch,Scotland,100 Pipers,"Scotch Whisky, Whiskey",,40%,,,5.0,3,$19.99,,
4020,11292,White Horse Scotch,Scotland,White Horse,"Scotch Whisky, Whiskey",,40%,,,5.0,3,$17.99,,"Containing around 40% malt whisky, White Horse has a pleasing honeyed palate accompanied by peaty undertones. A good blend which was first produced in 1861, White Horse was the Blended Whisky of the Year in Jim Murray's 2007 Whisky Bible."
4021,11293,Black & White Scotch,Scotland,Black  White,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$32.99,,"Soft and vanilla-ed like ice cream, the kind where cream actually appears in the ingredients. Unripe kiwis, light citrus, and a little celery salt.Immediately sweet, and slightly smoky, salty even, then a bit souring, some pepper and oak.Definitive standard blend. Predominantly sweet without much else to compete. Balanced, simple, and generally inoffensive."
4022,11294,Scoresby Very Rare Blended Scotch,Scotland,Scoresby,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$23.99,,"Scoresby Blended Scotch Whisky is a delicacy best enjoyed on the most special of occasions. Imported from Scotland, this delightful blend of selected, rare and light-bodied whiskies is aged for 3 years and possesses mellowness that any connoisseur of whisky can truly appreciate. Best served neat or on the rocks in a chilled glass. Includes one 80 proof 1.75 L bottle of Blended Scotch Whisky. The connoisseur's Scotch whisky, Scoresby prides itself in crafting high-quality products and this blend is no exception. To the generations of blended Scotch whisky fanciers, Scoresby is praised for its standard of continuity of quality and is a product of the finest Scottish distilling art. Please drink responsibly."
4023,11295,House Of Stuart Scotch,Scotland,House Of Stuart Scotch,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$18.99,,"House of Stuart Scotch Whisky is a light, smooth Scotch with a strong appeal to today’s sophisticated drinkers and is perfect as an everyday Scotch that is good straight up or in your favorite drink."
4024,11296,Black Bottle Blended Scotch Whisky,Scotland,Black Bottle,"Scotch Whisky, Whiskey","Fruity, Honey, Oak, Smoky",43%,,,5.0,1,$29.00,,"Black Bottle was created by tea blender, Gordon Graham, in Aberdeen in 1879. Unlike any other blended whisky, Black Bottle had a rich and delicately smoky taste. It was encased in a unique black glass bottle, however, the 1st world war meant that supplies ceased and the standard green bottle was introduced. 99 years later, Black Bottle has been returned  to the original recipe and black glass bottle which Gordon Graham chose for his blend."
4025,11297,Legendary Scot Blended Whisky,Scotland,Legendary Scot,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$26.08,,
4026,11298,Royal Thistle Blended Scotch,Scotland,Royal Thistle,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$19.99,,"Crafted from some of the finest casks available in Speyside, Islay and the Highland regions of Scotland, Royal Thistle Blended Scotch Whisky offers a smooth and full bodied palate with notes of honey and light sweetness followed by dried fruit, vanilla and baking spice which linger through to the lightly peated finish."
4027,11299,Big Peat Scotch,Scotland,Big Peat,"Scotch Whisky, Whiskey",,46%,,,5.0,1,$67.99,,"Big Peat: A small batch bottling traditionally non chill-filtered, not coloured and containing ONLY Islay Malt Whiskies!     But what exactly is a Vatted Malt? It is what the Scotch Whisky industry has traditionally called “a marriage of Malts”. Big Peat contains Malt Whisky ONLY from the island of Islay – some say it’s the ultimate taste of Islay… we’d be bound to agree!    With a PPM of 40, Big Peat is a feisty Islay character but with a sweet side too – ‘he’ carries a big peaty (“phenolic”), beachy, oceanic, rather ashy selection of malts only from the magical Whisky Island of Islay… Ardbeg, Caol Ila, Bowmore and (even the now closed) Port Ellen to name but a few!    We do not chill-filter – we prefer a more old fashioned traditional approach – so you will detect a massive amplification of sea-faring qualities on the nose, palate, and finish…    Nose:  Fresh, salty and clean, developing to malted barley dried over peat with a damp earthy character    Palate: Ashes, sweet tar, beaches and smoking chimneys     Finish: Long and lingering, it replicates the palate with salty, tangy liquorice, smoke, bonfire ashes - being foremost: PHENOLIC     Get to know him better…"
4028,11300,Campbeltown Loch Blended Scotch,Scotland,Cambletown Loch,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$38.99,,"A blended whisky from J and A Mitchell, Campbeltown Loch is a 5 year old blend with Longrow and Springbank whisky in the mix"
4029,11301,Crawford’s Scotch,Scotland,Crawfords,"Scotch Whisky, Whiskey",,,,,5.0,1,$29.99,,
4030,11302,Jr Dials Scotch,Scotland,Jr Dials,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$23.99,,
4031,11303,Caol Ila 15 Year,Scotland,Classic Malts,"Scotch Whisky, Whiskey",,60.4%,,15.0,5.0,1,$143.15,,A wonderful and rather rare Bulloch & Lade official distillery bottling of high strength Caol Ila 15yo bottled at some point in the 1980s.
4032,11304,Longmorn 16 Year,Scotland,Longmorn,"Scotch Whisky, Whiskey",,48%,,16.0,5.0,1,$129.99,,"Nose: Fresh and green. Notes of apple peel and bramley apple, hints of citrus and herbal notes. There are some notes of balsa wood, calvados and plenty of dry oaken tannins.  Palate: Rich and compact. Notes of lemon zest and a leafy greenness. A good level of tannins develops with a vinous character and spice. The oak is dry and full.  Finish: Long and dry with a zesty quality."
4033,11305,The Feathery Blended Malt Scotch Whisky,Scotland,The Feathery,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$59.99,,"The Feathery is a blended malt which has been entirely matured in first class sherry wood which makes it slightly sweeter, fuller and more rounded than standard malts. Aged 8-10 years and blended from 3 single malts: Tamdhu, Glengoyne and Glendronach.   The Feathery is the first expression of a range we are developing celebrating original Scottish craftsmanship. The Feathery is the original golf ball painstakingly hand crafted with feathers, tar and bird skin to make a perfectly rounded ball which was more streamlined and effective. The only downside is that it was also very expensive given the number of hours that went into one ball, when playing a game with a feathery the golfers would position two “spotters” who would ensure that the ball was never lost on the course."
